fips,pop25,no_hs,some_hs,hs,some_college,associates,bachelors,graduate,county,state
39091,31078,746,1959,15215,5675,2501,3405,1577,Logan,Ohio
39093,210974,4685,17115,66521,50285,21696,31822,18850,Lorain,Ohio
39095,291768,7136,24374,86684,68684,28218,46658,30014,Lucas,Ohio
39097,31380,991,3080,13026,6640,2326,3707,1610,Madison,Ohio
39099,164229,3628,11306,62331,35052,12254,26177,13481,Mahoning,Ohio
39101,46322,1226,4524,20094,10708,3700,3701,2369,Marion,Ohio
39103,123097,1513,4769,38916,25347,11532,27695,13325,Medina,Ohio
39105,16564,569,2286,6919,2900,1765,1250,875,Meigs,Ohio
39107,26974,470,1779,12548,4723,2949,2831,1674,Mercer,Ohio
39109,72762,1475,5646,26778,15725,6713,10263,6162,Miami,Ohio
39111,10207,301,913,5325,1717,736,750,465,Monroe,Ohio
39113,363741,9496,26539,102039,89693,36209,59412,40353,Montgomery,Ohio
39115,10440,359,1054,4761,1904,1181,810,371,Morgan,Ohio
39117,23890,695,2505,10639,4735,2086,2267,963,Morrow,Ohio
39119,58372,1800,5610,24568,11339,6012,5799,3244,Muskingum,Ohio
39121,11042,295,1349,5422,1921,923,573,559,Noble,Ohio
39123,30302,702,1716,10747,7033,3307,4306,2491,Ottawa,Ohio
39125,13041,351,1046,6361,2442,1002,1278,561,Paulding,Ohio
39127,24496,675,2826,10995,4480,2511,1878,1131,Perry,Ohio
39129,39808,1085,3996,16315,7885,3126,4785,2616,Pickaway,Ohio
39131,19371,1199,2479,7834,3735,1458,1550,1116,Pike,Ohio
39133,104749,1862,6402,38005,20817,7630,17908,12125,Portage,Ohio
39135,28669,652,2389,12513,5883,2699,3021,1512,Preble,Ohio
39137,22550,440,1088,9565,3756,3126,2802,1773,Putnam,Ohio
39139,84689,3032,8146,33722,17554,7154,9929,5152,Richland,Ohio
39141,54281,1910,5306,22986,10358,4691,5653,3377,Ross,Ohio
39143,40884,1113,2880,17290,8895,4161,4419,2126,Sandusky,Ohio
39145,52819,2237,5789,22172,10590,4122,4447,3462,Scioto,Ohio
39147,37100,882,2401,17094,7311,3773,3653,1986,Seneca,Ohio
39149,32382,955,2253,13771,6183,3584,3460,2176,Shelby,Ohio
39151,259523,6075,16488,97990,57871,21953,37412,21734,Stark,Ohio
39153,378760,8743,23240,115730,76392,33227,77340,44088,Summit,Ohio
39155,143884,4526,11221,64608,26666,10297,17704,8862,Trumbull,Ohio
39157,64095,3630,5431,29307,10967,4635,6445,3680,Tuscarawas,Ohio
39159,37337,606,2175,12750,7012,2486,8257,4051,Union,Ohio
39161,19347,349,1387,8923,3561,1996,2086,1045,Van Wert,Ohio
39163,9153,543,1307,4232,1354,666,743,308,Vinton,Ohio
39165,151708,2702,7202,39228,25274,13123,40139,24040,Warren,Ohio
39167,43178,780,3137,18030,8222,4708,5479,2822,Washington,Ohio
39169,76310,5437,5273,30089,13444,5385,10440,6242,Wayne,Ohio
39171,25586,593,2093,11117,5489,2460,2377,1457,Williams,Ohio
39173,80302,1047,3708,24954,15740,8246,15396,11211,Wood,Ohio
39175,15327,423,979,7086,2704,1722,1611,802,Wyandot,Ohio
40001,14351,735,2102,6539,2664,649,1254,408,Adair,Oklahoma
40003,4302,183,385,1681,925,261,622,245,Alfalfa,Oklahoma
40005,9689,450,1231,3934,2122,500,1019,433,Atoka,Oklahoma
40007,3628,270,303,1306,849,185,569,146,Beaver,Oklahoma
40009,14923,416,1519,5729,3468,1203,1810,778,Beckham,Oklahoma
40011,7047,513,719,2428,1719,498,808,362,Blaine,Oklahoma
40013,30558,1194,3079,9782,7837,1685,4455,2526,Bryan,Oklahoma
40015,19434,912,1907,7747,4603,1102,2328,835,Caddo,Oklahoma
40017,90270,2402,4553,26595,24200,8316,17371,6833,Canadian,Oklahoma
40019,32137,1170,2876,11696,7473,2297,4030,2595,Carter,Oklahoma
40021,30357,1249,3254,9536,6918,1796,4859,2745,Cherokee,Oklahoma
40023,10172,564,1323,4010,2383,641,878,373,Choctaw,Oklahoma
40025,1563,111,102,580,324,92,302,52,Cimarron,Oklahoma
40027,175319,3697,10385,44938,45164,14222,35515,21398,Cleveland,Oklahoma
40029,3779,185,441,1575,778,135,401,264,Coal,Oklahoma
40031,77394,2142,5870,24826,21327,5782,10467,6980,Comanche,Oklahoma
40033,4068,58,518,1766,1024,166,367,169,Cotton,Oklahoma
40035,10170,412,955,4074,2254,966,1047,462,Craig,Oklahoma
40037,48265,1502,4891,19554,10813,3620,5543,2342,Creek,Oklahoma
40039,17009,1060,1344,5213,4082,972,3047,1291,Custer,Oklahoma
40041,30331,1226,3649,10803,6972,2352,3476,1853,Delaware,Oklahoma
40043,3210,54,178,1265,745,181,586,201,Dewey,Oklahoma
40045,2827,96,262,1091,682,131,450,115,Ellis,Oklahoma
40047,40501,1722,3063,14893,8601,3150,5867,3205,Garfield,Oklahoma
40049,18616,912,1759,8396,4033,813,1865,838,Garvin,Oklahoma
40051,36889,1292,2679,14665,8664,2310,5501,1778,Grady,Oklahoma
40053,3023,45,255,1049,691,284,529,170,Grant,Oklahoma
40055,4265,180,496,1561,1113,341,443,131,Greer,Oklahoma
40057,1931,228,218,453,485,135,299,113,Harmon,Oklahoma
40059,2635,235,235,812,700,73,402,178,Harper,Oklahoma
40061,8663,437,1144,3242,1724,839,964,313,Haskell,Oklahoma
40063,9272,465,1239,3633,2113,622,755,445,Hughes,Oklahoma
40065,16206,1347,1437,4480,3852,1707,2145,1238,Jackson,Oklahoma
40067,4240,234,491,1672,1086,169,441,147,Jefferson,Oklahoma
40069,7457,380,818,2651,1629,698,827,454,Johnston,Oklahoma
40071,29683,976,3005,9697,7149,3195,4041,1620,Kay,Oklahoma
40073,10135,631,686,3588,2236,605,1620,769,Kingfisher,Oklahoma
40075,6240,325,694,2263,1390,480,864,224,Kiowa,Oklahoma
40077,7099,266,603,2572,1468,967,809,414,Latimer,Oklahoma
40079,33677,2001,3879,13555,6022,3131,3056,2033,Le Flore,Oklahoma
40081,23692,757,2485,9292,5839,1746,2547,1026,Lincoln,Oklahoma
40083,30191,884,2080,9683,6630,2583,5502,2829,Logan,Oklahoma
40085,6593,424,618,2822,1403,371,685,270,Love,Oklahoma
40087,25655,931,1660,8534,6246,2064,4331,1889,McClain,Oklahoma
40089,21869,1243,2459,9519,4256,1505,2036,851,McCurtain,Oklahoma
40091,14420,524,1519,6081,3120,1126,1398,652,McIntosh,Oklahoma
40093,5249,301,315,2119,1131,364,744,275,Major,Oklahoma
40095,11232,959,1196,3978,2711,621,1154,613,Marshall,Oklahoma
40097,27821,1203,2523,10877,6985,2184,2809,1240,Mayes,Oklahoma
40099,9642,461,1126,3610,2110,554,1228,553,Murray,Oklahoma
40101,45886,1507,5347,16633,9454,3998,6219,2728,Muskogee,Oklahoma
40103,7757,141,651,3096,1539,694,1204,432,Noble,Oklahoma
40105,7182,219,569,3263,1705,655,551,220,Nowata,Oklahoma
40107,8262,521,1195,3192,1725,671,651,307,Okfuskee,Oklahoma
40109,508728,27037,37997,128921,117756,35267,102745,59005,Oklahoma,Oklahoma
40111,25820,925,2690,9215,6514,2838,2507,1131,Okmulgee,Oklahoma
40113,33004,1056,3015,12735,7597,2789,4141,1671,Osage,Oklahoma
40115,20598,908,2193,7674,4709,2204,1859,1051,Ottawa,Oklahoma
40117,11240,289,1023,4915,2361,847,1177,628,Pawnee,Oklahoma
40119,43873,1039,2564,11817,9501,2781,9147,7024,Payne,Oklahoma
40121,31195,1130,2966,12002,7261,2992,3311,1533,Pittsburg,Oklahoma
40123,24796,655,2156,8254,5414,1356,4279,2682,Pontotoc,Oklahoma
40125,47453,1420,4483,17039,11982,3823,5610,3096,Pottawatomie,Oklahoma
40127,7846,494,802,3221,1678,474,749,428,Pushmataha,Oklahoma
40129,2466,59,195,917,681,157,303,154,Roger Mills,Oklahoma
40131,60856,1419,3385,19984,15419,5846,10515,4288,Rogers,Oklahoma
40133,16474,713,1829,5617,4513,1481,1522,799,Seminole,Oklahoma
40135,28246,1679,3753,10870,5901,2295,2714,1034,Sequoyah,Oklahoma
40137,30304,1082,2748,12446,7206,1561,3827,1434,Stephens,Oklahoma
40139,12806,2085,1343,3338,2733,452,2109,746,Texas,Oklahoma
40141,5126,558,593,1724,1028,316,630,277,Tillman,Oklahoma
40143,421035,17786,27677,107189,100586,36364,89196,42237,Tulsa,Oklahoma
40145,52569,1361,3674,17317,13271,4717,8762,3467,Wagoner,Oklahoma
40147,35529,725,2575,12036,7304,2733,6966,3190,Washington,Oklahoma
40149,7658,261,536,3286,1514,498,1044,519,Washita,Oklahoma
40151,5787,177,450,1725,1565,97,1151,622,Woods,Oklahoma
40153,13806,543,1098,5616,3203,608,1874,864,Woodward,Oklahoma
41001,11907,237,1000,3916,3239,861,1782,872,Baker,Oregon
41003,54364,961,1518,7563,10925,4232,15791,13374,Benton,Oregon
41005,285481,6755,12446,60819,73404,27043,67835,37179,Clackamas,Oregon
41007,27935,754,1603,7019,9003,2688,4230,2638,Clatsop,Oregon
41009,36130,956,2508,12409,10484,3328,4462,1983,Columbia,Oregon
41011,47098,1152,4101,14220,15100,4080,5071,3374,Coos,Oregon
41013,16642,560,1510,5498,4669,1643,1907,855,Crook,Oregon
41015,18151,608,1379,4846,5122,1847,2629,1720,Curry,Oregon
41017,130615,2364,6088,29183,35286,13020,28547,16127,Deschutes,Oregon
41019,79864,2039,6660,25912,23633,7914,8447,5259,Douglas,Oregon
41021,1448,53,87,452,452,111,230,63,Gilliam,Oregon
41023,5495,172,445,1832,1498,514,586,448,Grant,Oregon
41025,5255,182,355,1736,1589,502,585,306,Harney,Oregon
41027,15550,1927,1019,3296,3278,1115,2747,2168,Hood River,Oregon
41029,152902,5313,10549,40186,42770,12218,26007,15859,Jackson,Oregon
41031,15816,648,1567,4680,4638,1372,1923,988,Jefferson,Oregon
41033,63006,1311,4859,19450,20671,5872,6689,4154,Josephine,Oregon
41035,46345,1788,4050,13954,12764,4801,5830,3158,Klamath,Oregon
41037,5891,161,611,2089,1611,509,589,321,Lake,Oregon
41039,251966,6629,15084,59108,72330,24269,45237,29309,Lane,Oregon
41041,36834,817,2651,10126,11020,3334,5246,3640,Lincoln,Oregon
41043,85098,2572,6014,25544,25944,8406,11455,5163,Linn,Oregon
41045,19716,1502,2265,5977,5496,1749,1790,937,Malheur,Oregon
41047,219917,15974,16445,60875,57921,18572,32940,17190,Marion,Oregon
41049,7080,742,1006,2303,1711,545,553,220,Morrow,Oregon
41051,579186,22249,28173,100172,127811,42823,156146,101812,Multnomah,Oregon
41053,52195,1724,3269,12543,14240,4691,9593,6135,Polk,Oregon
41055,1238,23,84,408,345,137,167,74,Sherman,Oregon
41057,19457,630,1254,6131,5702,1646,2435,1659,Tillamook,Oregon
41059,50183,4366,4578,14321,13736,5042,5076,3064,Umatilla,Oregon
41061,17317,409,923,5656,4507,1535,2857,1430,Union,Oregon
41063,5425,128,279,1631,1570,475,843,499,Wallowa,Oregon
41065,18053,1016,1540,5147,4813,1834,2347,1356,Wasco,Oregon
41067,396593,15606,17688,69211,86080,34624,108522,64862,Washington,Oregon
41069,1098,14,73,407,356,94,114,40,Wheeler,Oregon
41071,69442,3114,5045,17745,18759,6406,11936,6437,Yamhill,Oregon
42001,71478,2825,5301,28949,12191,6177,9156,6879,Adams,Pennsylvania
42003,883370,14532,35931,245191,142421,85731,210011,149553,Allegheny,Pennsylvania
42005,48718,1295,3834,23407,7422,4844,5278,2638,Armstrong,Pennsylvania
42007,121628,2218,6115,46493,23174,14833,19708,9087,Beaver,Pennsylvania
42009,35353,1254,3174,18114,4868,2923,2971,2049,Bedford,Pennsylvania
42011,281665,15014,23091,104889,46660,23040,44882,24089,Berks,Pennsylvania
42013,88518,2024,6005,40191,13960,7918,12371,6049,Blair,Pennsylvania
42015,43245,1276,3518,20209,6560,3967,5077,2638,Bradford,Pennsylvania
42017,445326,8314,19049,128245,74416,35101,107088,73113,Bucks,Pennsylvania
42019,132065,1897,5266,43787,21151,13188,30070,16706,Butler,Pennsylvania
42021,96069,2561,5790,43146,14458,9531,12894,7689,Cambria,Pennsylvania
42023,3605,46,277,1708,658,342,423,151,Cameron,Pennsylvania
42025,47056,1354,3519,21390,7786,5108,4798,3101,Carbon,Pennsylvania
42027,97616,1899,3639,29250,12024,7131,22859,20814,Centre,Pennsylvania
42029,350478,10450,13204,75080,48296,21861,107939,73648,Chester,Pennsylvania
42031,26347,887,1861,11859,3395,2375,3427,2543,Clarion,Pennsylvania
42033,59251,2341,5407,29119,7942,5961,5624,2857,Clearfield,Pennsylvania
42035,25257,793,2054,11492,3516,2609,3105,1688,Clinton,Pennsylvania
42037,43862,1073,3321,19016,6752,3829,6203,3668,Columbia,Pennsylvania
42039,59902,2330,4067,27728,9041,4277,7739,4720,Crawford,Pennsylvania
42041,172930,4195,9080,56940,27121,13661,38132,23801,Cumberland,Pennsylvania
42043,189970,6250,13228,63859,32293,16413,36435,21492,Dauphin,Pennsylvania
42045,381502,9016,18421,116459,62887,28721,83281,62717,Delaware,Pennsylvania
42047,22370,508,1213,10847,2961,2674,2923,1244,Elk,Pennsylvania
42049,187964,5133,11271,73342,29385,16836,33581,18416,Erie,Pennsylvania
42051,96690,2941,8122,47524,13680,8749,10739,4935,Fayette,Pennsylvania
42053,6041,178,884,3360,959,212,295,153,Forest,Pennsylvania
42055,107004,3954,9497,45685,16206,9207,13425,9030,Franklin,Pennsylvania
42057,10466,391,940,5462,1489,780,770,634,Fulton,Pennsylvania
42059,26363,870,2447,12222,3956,2058,3198,1612,Greene,Pennsylvania
42061,32727,915,2647,16108,5024,2488,3692,1853,Huntingdon,Pennsylvania
42063,55673,2071,3683,24334,8116,4870,7388,5211,Indiana,Pennsylvania
42065,31347,1086,2153,15712,4191,3069,3331,1805,Jefferson,Pennsylvania
42067,17197,1042,1877,8504,2164,1164,1519,927,Juniata,Pennsylvania
42069,149307,4284,9349,54917,25542,13840,26098,15277,Lackawanna,Pennsylvania
42071,360878,25020,29638,129235,53141,26754,61732,35358,Lancaster,Pennsylvania
42073,62572,1705,4427,27175,10229,5657,8951,4428,Lawrence,Pennsylvania
42075,95065,4116,8200,41988,14485,6941,12247,7088,Lebanon,Pennsylvania
42077,246766,10723,17490,81249,41892,22814,44173,28425,Lehigh,Pennsylvania
42079,226835,7145,17031,88229,39689,22197,32812,19732,Luzerne,Pennsylvania
42081,80595,1830,6394,31516,13976,8520,12092,6267,Lycoming,Pennsylvania
42083,29589,495,2141,14154,4846,2583,3380,1990,McKean,Pennsylvania
42085,79179,2363,5683,34419,11901,6956,11432,6425,Mercer,Pennsylvania
42087,32456,1780,3021,16810,4521,2274,2853,1197,Mifflin,Pennsylvania
42089,115370,3908,8376,40893,24546,9500,18026,10121,Monroe,Pennsylvania
42091,575812,11457,21832,137292,84196,40579,157519,122937,Montgomery,Pennsylvania
42093,13414,361,886,5480,1483,798,2361,2045,Montour,Pennsylvania
42095,210590,6622,13198,73305,36537,19464,39020,22444,Northampton,Pennsylvania
42097,67364,2410,6257,33689,8461,5739,6929,3879,Northumberland,Pennsylvania
42099,32538,1065,2991,15123,5117,2892,3656,1694,Perry,Pennsylvania
42101,1063753,60798,110096,351167,177017,60699,177180,126796,Philadelphia,Pennsylvania
42103,40759,648,2249,13849,9129,3487,7082,4315,Pike,Pennsylvania
42105,12176,350,1094,5781,2069,1000,1164,718,Potter,Pennsylvania
42107,104909,3177,8791,48896,16474,10562,11271,5738,Schuylkill,Pennsylvania
42109,26998,1471,2405,12465,3505,2192,3271,1689,Snyder,Pennsylvania
42111,55686,2330,4317,27921,8031,4459,5710,2918,Somerset,Pennsylvania
42113,4914,154,351,2385,800,373,575,276,Sullivan,Pennsylvania
42115,30530,707,2594,13897,5264,2621,3434,2013,Susquehanna,Pennsylvania
42117,29164,663,2299,13231,4890,2508,3525,2048,Tioga,Pennsylvania
42119,30538,1633,2526,11856,4464,2259,4122,3678,Union,Pennsylvania
42121,38202,1279,2634,18496,5924,3127,4506,2236,Venango,Pennsylvania
42123,29308,488,1690,13505,4979,3002,3794,1850,Warren,Pennsylvania
42125,148805,3070,7481,56878,22696,14712,28781,15187,Washington,Pennsylvania
42127,39119,1051,2930,17118,6851,3198,4809,3162,Wayne,Pennsylvania
42129,261148,4556,11081,97864,44586,28550,47524,26987,Westmoreland,Pennsylvania
42131,19623,308,1089,9301,3327,1757,2495,1346,Wyoming,Pennsylvania
42133,308348,10264,22427,123950,49092,27928,48849,25838,York,Pennsylvania
44001,34168,1230,2153,6794,5285,2602,8626,7478,Bristol,Rhode Island
44003,120446,3176,6981,34261,23941,13386,24424,14277,Kent,Rhode Island
44005,60672,1433,2430,13169,10084,4489,17346,11721,Newport,Rhode Island
44007,431878,30822,34711,133252,78604,33067,73264,48158,Providence,Rhode Island
44009,86024,1495,3563,19531,15173,7592,21935,16735,Washington,Rhode Island
45001,17142,1136,2266,5939,3129,1948,1949,775,Abbeville,South Carolina
45003,116580,4949,9801,37543,24160,9343,19669,11115,Aiken,South Carolina
45005,6482,538,906,2849,1108,472,486,123,Allendale,South Carolina
45007,134276,6824,14018,41963,27874,14883,18311,10403,Anderson,South Carolina
45009,9740,350,1376,3235,1521,1436,1129,693,Bamberg,South Carolina
45011,14252,1065,1623,5095,2983,1844,1102,540,Barnwell,South Carolina
45013,130208,2915,6383,29874,27079,11477,30691,21789,Beaufort,South Carolina
45015,138148,4669,10815,40977,33637,15121,21950,10979,Berkeley,South Carolina
45017,10688,467,1065,3978,2214,917,1407,640,Calhoun,South Carolina
45019,279695,6623,17024,63580,49908,22890,76472,43198,Charleston,South Carolina
45021,38066,2496,5259,13944,7951,3146,3517,1753,Cherokee,South Carolina
45023,22302,1224,2745,9199,3850,2227,2191,866,Chester,South Carolina
45025,31754,2689,4885,12841,5681,2454,2118,1086,Chesterfield,South Carolina
45027,24092,1467,3401,8996,4652,1842,2379,1355,Clarendon,South Carolina
45029,26114,940,2545,11515,4106,3029,2552,1427,Colleton,South Carolina
45031,46079,2795,5476,16306,9530,4059,5087,2826,Darlington,South Carolina
45033,20354,1866,3245,7811,3653,1510,1457,812,Dillon,South Carolina
45035,103927,3239,7039,28804,23786,12042,19023,9994,Dorchester,South Carolina
45037,19533,1276,2159,7252,3723,1645,2098,1380,Edgefield,South Carolina
45039,16397,906,1958,6452,3158,1131,2080,712,Fairfield,South Carolina
45041,93092,4344,10003,30767,17626,8881,13663,7808,Florence,South Carolina
45043,45508,1919,3965,13212,9830,4212,7679,4691,Georgetown,South Carolina
45045,337521,14773,26572,83309,67054,30516,72848,42449,Greenville,South Carolina
45047,47046,2721,4925,14475,8341,5509,7204,3871,Greenwood,South Carolina
45049,13852,687,1752,6502,2170,1161,1183,397,Hampton,South Carolina
45051,236117,6667,17373,77366,54887,24207,36482,19135,Horry,South Carolina
45053,19532,1093,2528,7486,3879,1239,2153,1154,Jasper,South Carolina
45055,44533,1596,4406,16431,9008,4250,5401,3441,Kershaw,South Carolina
45057,63667,2483,6162,20313,11844,5756,11180,5929,Lancaster,South Carolina
45059,45666,3028,5890,15980,9293,4464,4594,2417,Laurens,South Carolina
45061,12169,823,1768,5124,1990,962,972,530,Lee,South Carolina
45063,196774,6891,13623,56407,42394,18296,38406,20757,Lexington,South Carolina
45065,7924,442,1043,2609,1471,757,1087,515,McCormick,South Carolina
45067,21699,1380,2788,8466,4346,1588,2130,1001,Marion,South Carolina
45069,19348,1494,3168,8001,3469,1402,1136,678,Marlboro,South Carolina
45071,25993,1720,3212,9360,4440,2826,2946,1489,Newberry,South Carolina
45073,55310,3440,5446,16512,10722,5578,8120,5492,Oconee,South Carolina
45075,59168,2619,5922,19088,11936,8037,6893,4673,Orangeburg,South Carolina
45077,77375,3868,7830,23327,15670,7727,10977,7976,Pickens,South Carolina
45079,254597,6824,15905,57095,56801,21947,56883,39142,Richland,South Carolina
45081,14069,1348,1575,5095,2414,1367,1500,770,Saluda,South Carolina
45083,203339,10686,19260,59812,43323,21809,30932,17517,Spartanburg,South Carolina
45085,69833,3607,7820,21621,16956,6941,8034,4854,Sumter,South Carolina
45087,19591,1191,2449,7795,3757,2021,1492,886,Union,South Carolina
45089,22346,1595,2721,9361,3948,1893,1895,933,Williamsburg,South Carolina
45091,173104,5965,12037,44792,37232,17684,37507,17887,York,South Carolina
46003,1809,180,58,607,314,278,294,78,Aurora,South Dakota
46005,12312,1128,685,4341,2156,1533,1880,589,Beadle,South Dakota
46007,1901,84,259,611,455,142,294,56,Bennett,South Dakota
46009,5057,313,308,1842,1012,650,624,308,Bon Homme,South Dakota
46011,18145,262,571,5184,3321,1694,4584,2529,Brookings,South Dakota
46013,25551,846,900,7804,5329,3175,5216,2281,Brown,South Dakota
46015,3555,311,132,1091,715,425,599,282,Brule,South Dakota
46017,1041,42,170,414,234,83,85,13,Buffalo,South Dakota
46019,6951,169,487,2935,1568,357,1152,283,Butte,South Dakota
46021,1080,69,48,399,163,90,270,41,Campbell,South Dakota
46023,5745,242,452,2196,1160,692,790,213,Charles Mix,South Dakota
46025,2476,90,132,999,556,239,391,69,Clark,South Dakota
46027,6961,98,188,1510,1374,419,1742,1630,Clay,South Dakota
46029,18952,586,929,6971,3796,2585,3198,887,Codington,South Dakota
46031,2311,66,324,791,467,271,322,70,Corson,South Dakota
46033,6792,150,252,2076,1616,997,1185,516,Custer,South Dakota
46035,13440,362,754,4116,3094,1901,2392,821,Davison,South Dakota
46037,3932,210,199,1487,765,461,618,192,Day,South Dakota
46039,3023,105,172,1139,560,334,576,137,Deuel,South Dakota
46041,3103,79,367,1106,713,342,380,116,Dewey,South Dakota
46043,2071,163,93,759,444,261,219,132,Douglas,South Dakota
46045,2694,162,100,951,521,273,481,206,Edmunds,South Dakota
